MSSubClass,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,FireplaceQu,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold
20,80,8800,11,6,6,1964,1964,3,3,425,0,4,553,698,1251,1251,0,1251,3,6,2,1964,461,0,116,3,2006
60,0,13031,17,6,5,1995,1996,3,3,0,0,1,592,99,691,691,807,1498,3,6,1,1995,409,315,44,7,2006
85,73,9069,12,6,6,1992,1992,3,3,0,3,0,747,189,936,996,0,996,2,5,0,1992,564,120,0,4,2010
160,0,1974,14,4,5,1973,1973,6,6,0,0,4,334,212,546,546,546,1092,3,6,0,1973,286,120,96,5,2010
60,85,10574,5,8,5,2005,2006,0,0,0,2,2,0,1082,1082,1082,871,1953,3,9,2,2005,1043,160,50,5,2009
160,24,2522,15,7,5,2004,2004,0,0,50,0,2,0,970,970,970,739,1709,3,7,0,2004,380,0,40,4,2006
120,37,3316,5,8,5,2005,2005,1,1,0,0,0,1039,208,1247,1247,0,1247,1,4,2,2005,550,0,84,4,2006
90,60,8544,11,3,4,1950,1950,4,7,0,4,5,0,0,0,1040,0,1040,2,6,0,1987,400,0,0,6,2009
160,24,2160,5,7,5,1999,2000,1,1,212,0,4,510,90,600,624,628,1252,2,4,0,1999,462,0,48,3,2008
50,60,8400,23,6,5,1925,1950,1,1,0,0,3,423,758,1181,1390,304,1694,4,7,2,1925,576,342,0,6,2008
20,71,9230,11,5,8,1965,1998,1,1,166,2,0,661,203,864,1200,0,1200,1,6,0,1977,884,0,64,10,2006
20,74,5868,11,5,7,1956,2000,1,1,0,0,4,248,448,936,936,0,936,2,4,0,1956,308,0,0,5,2010
20,78,9317,0,6,5,2006,2006,0,0,0,0,0,24,1290,1314,1314,0,1314,3,6,2,2006,440,0,22,3,2007
70,60,6882,13,6,7,1914,2006,2,5,0,0,2,0,684,684,773,582,1355,3,7,0,0,0,136,0,3,2007
120,0,3696,18,8,5,1986,1986,3,3,0,0,2,0,1074,1074,1088,0,1088,2,5,0,1987,461,0,74,10,2007
50,50,6000,8,4,6,1936,1950,1,1,0,0,4,672,0,672,757,567,1324,3,6,0,1936,240,0,0,7,2009
20,82,11880,6,7,5,1978,1978,7,4,206,0,1,704,567,1271,1601,0,1601,3,7,1,1978,478,0,0,4,2009
30,60,8400,23,2,5,1920,1950,2,5,0,0,3,290,0,290,438,0,438,1,3,0,1930,246,0,0,1,2009
20,61,9758,11,5,5,1971,1971,3,1,0,0,4,412,251,950,950,0,950,3,5,0,1981,280,0,0,7,2007
20,70,7000,11,5,7,1960,2002,2,5,45,0,3,588,422,1010,1134,0,1134,2,6,0,1960,254,0,16,4,2007
20,79,8910,11,6,6,1959,1959,4,7,0,2,1,655,0,655,1194,0,1194,3,6,3,1954,539,0,0,7,2006
160,24,2016,22,5,5,1970,1970,3,3,304,0,2,0,630,630,630,672,1302,3,6,0,1970,440,0,0,4,2007
60,98,12256,3,8,5,1994,1995,3,3,362,3,0,1032,431,1463,1500,1122,2622,3,9,1,1994,712,186,32,4,2010
20,114,10357,12,7,5,1990,1991,3,3,0,2,0,738,172,910,1442,0,1442,3,6,1,1990,719,0,244,5,2007
60,168,23257,17,7,5,2006,2006,0,0,0,0,2,0,868,868,887,1134,2021,3,9,2,2006,422,0,100,9,2006
60,0,8063,17,6,5,2000,2000,0,0,0,0,2,0,924,924,948,742,1690,3,7,1,2000,463,100,48,11,2007
20,107,11362,10,8,5,2004,2005,1,1,42,2,0,1039,797,1836,1836,0,1836,3,7,2,2004,862,125,185,3,2009
60,0,8000,17,6,5,1995,1996,3,3,0,0,0,219,554,773,773,885,1658,3,8,1,1995,431,224,84,6,2008
60,80,10480,6,7,6,1976,1976,7,4,660,0,1,403,400,803,1098,866,1964,4,8,2,1976,483,0,69,9,2008
20,73,7100,11,5,7,1957,1957,5,2,0,0,0,708,108,816,816,0,816,2,5,0,1957,308,0,0,7,2006
20,66,8923,11,5,7,1953,2006,2,5,0,0,4,643,365,1008,1008,0,1008,2,6,0,1953,240,0,18,5,2007
20,90,5400,7,5,7,1954,2000,1,1,0,0,3,415,418,833,833,0,833,2,4,0,1955,326,0,0,8,2006
20,93,12085,10,8,5,2007,2007,0,0,328,0,0,1004,730,1734,1734,0,1734,3,7,2,2007,928,0,0,11,2007
80,0,7750,17,8,5,2002,2002,0,0,0,0,0,353,55,408,779,640,1419,3,7,1,2002,527,120,0,3,2009
20,57,9764,9,5,7,1967,2003,0,0,0,0,4,702,192,894,894,0,894,3,5,0,1967,450,0,0,5,2008
80,85,13825,9,5,6,1958,1987,1,1,0,0,2,0,533,533,1021,580,1601,3,6,0,1958,300,280,34,12,2008
20,70,7560,11,5,5,1959,1959,4,5,0,0,6,369,671,1040,1040,0,1040,3,6,0,1959,286,140,0,7,2006
30,59,8263,13,6,5,1920,1950,4,7,0,0,2,0,1012,1012,1012,0,1012,2,6,2,1920,308,0,22,5,2007
20,84,10084,0,7,5,2005,2006,0,0,196,3,0,24,1528,1552,1552,0,1552,3,7,0,2005,782,144,20,7,2006
20,0,8926,15,4,3,1956,1956,8,9,0,0,2,0,672,672,960,0,960,3,5,0,1956,288,64,0,10,2009
20,50,9405,15,5,9,1947,2008,0,0,0,0,2,0,698,698,698,0,698,2,4,0,0,0,0,200,6,2009
80,0,9125,17,7,5,1992,1992,3,3,170,0,2,0,384,384,812,670,1482,3,7,1,1992,392,100,25,7,2007
20,60,10434,11,4,5,1955,1955,7,4,0,0,2,0,1005,1005,1005,0,1005,2,5,1,1977,672,0,0,11,2009
120,53,3684,21,7,5,2007,2007,0,0,130,0,2,0,1373,1373,1555,0,1555,2,7,1,2007,660,143,20,6,2009
20,182,14572,17,7,5,2004,2004,0,0,0,3,0,1300,230,1530,1530,0,1530,3,7,2,2004,630,144,36,11,2007
60,59,11796,17,7,5,2004,2005,0,0,0,3,2,0,847,847,847,1112,1959,4,8,2,2004,434,100,48,7,2007
90,60,7200,7,5,5,1980,1980,1,1,180,1,0,936,0,936,936,0,936,2,4,0,1980,672,49,0,8,2007
50,65,7804,23,4,3,1928,1950,5,4,0,0,4,622,500,1122,1328,653,1981,4,7,1,1981,576,431,44,12,2009
20,63,10712,4,5,5,1991,1992,3,3,0,2,4,212,762,974,974,0,974,3,5,0,0,0,0,28,9,2007
70,90,9900,7,6,4,1880,1950,2,5,0,2,2,0,1008,1008,1178,1032,2210,5,8,0,1930,205,0,48,5,2007
60,80,9828,12,8,5,1995,1995,0,0,0,0,0,584,544,1128,1142,878,2020,3,8,1,1995,466,0,155,6,2009
60,57,8773,17,6,5,1997,1997,0,0,0,3,2,0,916,916,916,684,1600,3,7,1,1997,460,100,38,8,2007
30,60,6180,8,6,5,1926,1950,2,5,0,0,2,0,960,960,986,0,986,2,5,2,1926,180,0,128,5,2007
50,80,9600,11,6,5,1950,1950,0,0,0,0,4,280,752,1032,1032,220,1252,3,6,0,1950,288,0,0,4,2008
50,54,6342,9,5,8,1875,1996,0,0,0,0,2,0,780,780,780,240,1020,2,6,0,0,0,0,0,5,2010
20,0,9819,4,6,5,1977,1977,7,11,0,1,1,1567,0,1567,1567,0,1567,2,5,1,1977,714,264,32,5,2009
30,98,8731,8,5,5,1920,1950,9,8,0,0,4,645,270,915,1167,0,1167,3,6,2,1972,495,0,0,5,2007
20,60,7350,11,5,7,1951,1951,3,3,0,2,1,852,100,952,952,0,952,2,4,0,1988,840,0,0,6,2008
60,0,10304,6,5,7,1976,1976,7,4,44,0,1,381,399,780,1088,780,1868,4,9,1,1976,484,448,96,10,2009
60,77,9965,0,8,5,2006,2007,0,0,340,1,0,1150,316,1466,1466,1362,2828,4,11,1,2006,1052,125,144,4,2007
20,0,9000,9,5,3,1959,1959,2,4,0,0,0,288,718,1006,1006,0,1006,3,5,0,0,0,0,24,7,2008
190,60,12180,15,4,4,1941,1950,1,1,0,0,4,348,324,672,672,252,924,2,5,0,1941,280,0,0,7,2010
50,52,6240,8,5,6,1928,1950,1,1,0,0,2,0,1042,1042,1042,534,1576,3,8,2,1928,225,0,0,8,2006
20,0,11200,12,6,5,1985,1985,2,2,85,0,0,1258,40,1298,1298,0,1298,3,5,1,1985,403,165,26,5,2006
70,75,12000,2,7,7,1941,1950,1,1,0,0,3,275,429,704,860,704,1564,3,7,2,1941,234,0,0,7,2009
50,0,5700,7,7,7,1926,1950,2,5,0,0,2,0,572,572,572,539,1111,2,5,2,1982,288,0,0,8,2008
70,50,9000,7,7,9,1920,1988,0,0,0,0,1,624,26,650,832,650,1482,3,7,0,1930,324,0,0,7,2009
20,57,8280,11,6,5,1950,1950,4,7,0,0,2,0,932,932,932,0,932,2,4,2,1950,306,0,0,11,2007
20,134,17755,15,5,4,1959,1959,3,4,132,0,4,176,1290,1466,1466,0,1466,3,6,2,1959,528,0,140,11,2006
20,90,14115,2,6,7,1956,2004,12,13,0,0,1,296,230,1073,1811,0,1811,2,6,2,1956,470,0,0,7,2006
30,0,5890,13,6,8,1930,2007,2,5,0,3,1,538,278,816,816,0,816,2,5,0,2002,432,0,0,6,2008
60,0,13700,11,7,6,1965,1988,0,0,288,1,1,454,410,864,902,918,1820,4,8,2,1965,492,60,84,5,2008
20,90,10768,1,5,8,1976,2004,7,4,0,1,1,1157,280,1437,1437,0,1437,3,6,3,1976,528,0,21,7,2007
80,85,9350,11,5,8,1965,1999,4,7,0,1,1,633,586,1219,1265,0,1265,3,6,2,1965,502,0,92,10,2008
120,34,5001,10,7,5,2007,2008,0,0,166,0,0,904,410,1314,1314,0,1314,2,6,2,2008,626,172,62,7,2009
20,92,11932,5,8,5,2007,2008,0,0,186,0,2,0,1580,1580,1580,0,1580,3,7,0,2008,830,0,24,6,2008
60,76,9120,6,6,6,1974,1974,3,3,270,0,1,442,459,901,943,933,1876,4,8,1,1974,540,0,69,7,2008
160,24,2280,20,6,5,1978,1978,7,10,0,0,1,311,544,855,855,601,1456,3,7,1,1978,440,26,0,7,2010
20,0,14778,2,6,7,1954,2006,3,3,72,0,4,728,568,1296,1640,0,1640,3,7,2,1993,924,108,0,11,2008
20,109,8724,9,5,5,1968,1968,0,0,0,0,4,492,402,894,894,0,894,3,5,5,1968,450,0,0,5,2007
90,60,12900,9,4,4,1969,1969,7,4,0,3,0,1198,0,1198,1258,0,1258,0,6,0,1969,400,120,0,1,2008
80,0,16157,1,5,7,1978,1978,7,4,0,1,1,680,289,1360,1432,0,1432,2,5,1,1978,588,168,180,6,2007
20,79,9541,10,7,5,2009,2009,0,0,268,0,2,0,1502,1502,1502,0,1502,3,7,0,2009,644,0,114,9,2009
20,64,10475,0,8,5,2008,2008,0,0,72,3,2,0,1694,1694,1694,0,1694,3,7,0,2008,776,160,33,2,2010
60,58,10852,17,6,5,2000,2000,0,0,0,0,0,786,173,959,959,712,1671,3,7,1,2000,472,0,38,2,2006
70,120,13728,15,6,7,1935,1986,9,8,0,0,3,626,501,1127,1236,872,2108,4,7,1,1935,540,0,0,7,2008
60,118,35760,3,10,5,1995,1996,3,3,1378,1,0,1387,543,1930,1831,1796,3627,4,10,1,1995,807,361,76,7,2006
80,76,9880,4,6,6,1977,1977,7,4,0,3,1,522,574,1096,1118,0,1118,3,6,5,1977,358,203,0,7,2008
20,76,9120,11,6,6,1958,1958,1,1,0,0,1,662,599,1261,1261,0,1261,3,6,1,1958,433,0,0,11,2008
160,35,4017,5,7,5,2006,2007,1,1,0,0,2,0,625,625,625,625,1250,2,5,0,2006,625,0,54,3,2008
50,138,18030,19,5,6,1946,1994,1,1,0,0,3,152,977,1598,1636,971,3086,3,12,2,0,0,122,0,3,2007
70,80,16560,2,6,8,1932,1950,2,5,0,0,3,503,449,952,1170,1175,2345,4,9,2,1932,360,0,0,7,2006
50,85,10678,3,8,5,1992,2000,3,3,337,0,0,700,983,1683,2129,743,2872,4,9,1,1992,541,0,33,4,2007
20,37,6951,4,5,5,1984,1985,3,4,0,0,1,658,218,876,923,0,923,3,5,0,1984,264,362,0,10,2008
50,0,3950,7,6,8,1926,2004,1,1,0,0,3,468,350,818,818,406,1224,3,5,0,1926,210,0,0,12,2009
50,54,7681,2,5,6,1921,1950,2,5,0,0,2,0,731,731,820,523,1343,3,7,2,1921,186,192,0,7,2009
20,77,8335,15,5,5,1954,1954,2,5,0,4,5,0,0,0,1124,0,1124,3,5,2,0,0,0,36,4,2006
60,0,11170,16,7,5,1990,1991,1,1,0,0,6,1216,0,1216,1298,1216,2514,4,8,0,1990,693,0,0,4,2006
120,64,5587,2,8,5,2008,2008,6,6,186,1,0,1480,120,1600,1652,0,1652,2,5,2,2008,482,162,53,11,2008
60,160,15623,3,10,5,1996,1996,2,11,0,3,0,2096,300,2396,2411,2065,4476,4,10,1,1996,813,171,78,7,2007
30,60,10800,7,5,6,1920,1950,9,8,0,0,3,821,299,1120,1130,0,1130,2,5,2,1970,720,229,0,6,2006
20,50,35133,16,5,4,1963,1963,1,1,226,1,3,1159,413,1572,1572,0,1572,3,5,1,1963,995,0,263,5,2007
50,60,9738,15,5,7,1924,1950,8,9,0,0,4,392,392,784,949,272,1221,4,7,0,1965,392,0,0,3,2006
190,107,10615,7,3,5,1900,1970,3,3,0,2,4,440,538,978,1014,685,1699,3,7,0,1920,420,0,74,8,2009
20,89,12461,3,8,5,1994,1995,13,11,0,0,0,1456,168,1624,1624,0,1624,2,5,3,1994,757,0,114,7,2006
60,68,8935,0,7,5,2002,2002,0,0,95,0,2,0,831,831,831,829,1660,3,7,0,2002,493,144,68,7,2009
60,60,7500,17,7,5,1999,1999,0,0,0,0,2,0,994,994,1028,776,1804,3,7,1,1999,442,140,60,6,2010
190,0,32463,4,4,4,1961,1975,1,1,149,3,4,1159,90,1249,1622,0,1622,3,7,1,1975,1356,439,0,3,2007
160,24,2645,5,8,5,1999,2000,1,1,456,0,2,0,776,776,764,677,1441,2,5,0,1999,492,206,0,11,2007
50,60,9600,7,5,8,1925,1994,0,0,0,2,2,0,702,702,842,630,1472,3,6,0,1925,250,0,0,7,2007
120,0,4500,4,6,5,1999,1999,0,0,425,0,0,883,341,1224,1224,0,1224,2,5,0,1999,402,0,304,6,2009
60,80,9364,9,6,7,1969,1969,3,3,143,0,1,371,292,663,663,689,1352,4,7,0,1969,299,379,36,3,2010
60,51,8029,17,6,5,2005,2005,0,0,0,0,2,0,728,728,728,728,1456,3,8,0,2005,400,100,24,7,2008
60,58,14054,17,7,5,2006,2006,0,0,0,3,2,0,879,879,879,984,1863,4,9,2,2006,660,100,17,11,2006
75,65,8850,7,7,6,1916,1950,1,1,0,0,2,0,815,815,815,875,1690,3,7,2,1916,225,0,0,7,2006
20,70,9100,0,7,5,2001,2001,0,0,0,0,2,0,1212,1212,1212,0,1212,3,6,0,2001,573,356,0,6,2009
20,75,11235,9,4,5,1963,1979,3,3,51,0,3,547,504,1051,1382,0,1382,3,6,5,1974,459,0,82,10,2006
20,71,9353,11,4,5,1970,1970,1,1,0,0,2,0,864,864,864,0,864,3,5,0,1972,280,0,0,7,2006
60,80,10400,0,7,5,1998,1998,0,0,0,3,2,0,866,866,866,913,1779,3,6,0,1998,546,198,36,3,2009
50,50,6000,8,5,8,1925,1997,2,5,0,0,2,0,884,884,884,464,1348,3,5,3,1960,216,0,0,5,2009
20,75,9750,0,7,5,2000,2001,0,0,171,0,2,0,1630,1630,1630,0,1630,3,6,1,2000,451,74,234,10,2009
20,78,10140,6,5,6,1975,1975,3,3,0,0,1,788,268,1056,1074,0,1074,3,6,0,1975,495,0,88,7,2006
20,90,14684,12,7,7,1990,1991,3,3,234,2,1,485,1496,2158,2196,0,2196,3,7,1,1990,701,84,70,6,2009
20,0,8900,12,4,4,1966,1966,3,3,0,0,3,1056,0,1056,1056,0,1056,2,5,0,1966,384,0,42,11,2006
20,70,9135,0,6,5,2003,2003,0,0,120,3,0,340,1342,1682,1700,0,1700,3,7,0,2003,544,192,23,5,2006
20,70,7763,11,5,7,1962,1980,1,1,0,0,3,504,319,931,1283,0,1283,3,6,0,1980,506,0,0,10,2008
20,85,10182,5,8,5,2006,2006,0,0,420,2,0,1220,440,1660,1660,0,1660,3,8,2,2006,500,322,50,5,2006
60,70,11218,12,6,5,1992,1992,2,5,0,0,2,0,1055,1055,1055,790,1845,3,8,1,1992,462,635,104,5,2010
50,152,12134,17,8,7,1988,2005,2,5,0,3,0,427,132,559,1080,672,1752,4,8,0,1988,492,325,12,6,2010
30,50,9340,15,4,6,1941,1950,1,1,0,0,3,344,328,672,672,0,672,2,4,0,1941,234,0,113,8,2009
80,0,10246,9,4,9,1965,2001,0,0,0,3,0,648,0,648,960,0,960,0,3,0,1965,364,88,0,5,2006
85,69,10205,11,5,5,1962,1962,1,1,0,3,4,784,141,925,999,0,999,3,6,0,1962,300,150,72,5,2006
20,99,7094,9,5,5,1966,1966,0,0,0,0,3,180,340,894,894,0,894,3,5,0,1966,384,0,0,5,2007
90,68,8930,9,6,5,1978,1978,0,0,0,4,5,0,0,0,1318,584,1902,4,8,0,1978,539,0,0,4,2010
20,72,8640,5,8,5,2009,2009,6,6,72,2,0,936,364,1300,1314,0,1314,3,6,0,2009,552,135,112,9,2009
50,52,6240,8,4,5,1947,1950,8,9,0,4,5,0,0,0,672,240,912,2,3,0,0,0,0,0,7,2006
160,21,1680,22,6,5,1971,1971,6,6,236,0,2,0,672,672,672,546,1218,3,7,0,0,0,201,0,4,2006
20,66,7800,11,5,5,1964,1964,2,5,0,0,3,312,0,912,912,0,912,2,5,0,1964,288,0,0,11,2006
20,55,8250,9,5,5,1968,1968,3,3,0,0,4,250,210,952,1211,0,1211,3,5,1,1968,322,0,63,8,2008
50,78,10496,11,6,6,1949,1950,2,5,320,2,3,196,844,1040,1168,678,1846,3,7,2,1949,315,0,0,1,2007
20,89,10680,11,5,3,1951,1951,2,5,44,0,6,756,1380,2136,2136,0,2136,4,7,0,1951,528,0,30,10,2006
60,60,15384,17,7,5,2004,2005,0,0,0,3,0,724,64,788,788,702,1490,3,8,2,2004,388,100,75,2,2008
80,65,10482,11,6,8,1958,1958,0,0,63,3,0,507,81,588,1138,0,1138,3,6,0,1958,264,224,0,6,2007
60,86,14598,5,6,5,2007,2007,0,0,74,2,2,0,894,894,894,1039,1933,4,9,2,2007,668,100,18,1,2008
20,72,8872,11,5,8,1965,2008,0,0,300,0,1,595,317,912,912,0,912,2,5,0,1992,576,0,240,12,2008
120,65,8769,10,9,5,2008,2008,1,1,766,0,0,1540,162,1702,1702,0,1702,1,7,2,2008,1052,0,72,10,2008
80,70,7910,11,5,5,1960,1960,4,3,0,0,1,666,409,1075,1507,0,1507,4,7,0,1960,404,0,0,8,2008
90,0,18890,9,5,5,1977,1977,7,4,1,0,0,498,652,1361,1361,1259,2620,4,12,1,1977,600,155,24,8,2007
90,70,7728,11,5,6,1962,1962,2,5,120,3,1,803,303,1106,1190,0,1190,3,6,0,1962,540,0,18,5,2006
90,70,9842,11,4,5,1962,1962,3,3,0,4,5,0,0,0,1224,0,1224,2,6,0,1962,462,0,0,3,2007
20,0,12160,11,5,5,1959,1959,7,4,180,0,3,1000,188,1188,1188,0,1188,3,6,0,1959,531,0,0,5,2010
70,55,8525,23,5,6,1911,1950,1,1,0,3,2,0,940,940,1024,940,1964,4,7,0,0,0,0,192,11,2008
70,96,13132,2,5,5,1914,1950,2,5,0,2,2,0,747,747,892,892,1784,4,9,0,1914,180,203,40,7,2006
160,36,2628,10,7,5,2003,2003,0,2,106,0,2,0,764,764,764,862,1626,2,6,0,2003,474,0,27,6,2010
60,41,12393,0,7,5,2004,2005,0,0,0,0,2,0,847,847,847,1101,1948,4,8,2,2004,434,100,48,9,2006
20,63,13072,12,6,5,2005,2005,0,0,0,0,2,0,1141,1141,1141,0,1141,3,6,0,2005,484,0,0,3,2006
20,64,9037,16,8,5,2006,2006,0,0,32,3,0,428,1048,1476,1484,0,1484,2,6,2,2006,472,120,33,12,2007
60,65,8158,0,7,5,2003,2003,0,0,252,0,0,550,334,884,884,884,1768,3,8,0,2003,543,0,63,7,2008
20,83,9849,5,7,6,2007,2007,0,0,0,3,2,0,1689,1689,1689,0,1689,3,7,0,2007,954,0,56,6,2007
85,85,10625,6,7,6,1974,1974,7,4,81,1,0,885,0,1053,1173,0,1173,3,6,1,1974,528,0,120,1,2010
20,107,13891,10,10,5,2006,2006,0,0,0,1,0,1386,690,2076,2076,0,2076,2,7,2,2006,850,216,229,9,2006
70,0,11435,2,8,7,1929,1950,4,8,0,0,2,0,792,792,792,725,1517,3,7,2,1931,400,0,0,6,2006
80,78,12090,6,6,7,1984,2003,0,0,74,0,2,0,585,585,1140,728,1868,3,7,1,1984,477,268,112,1,2007
60,65,8125,5,7,5,2005,2006,0,0,0,0,2,0,756,756,756,797,1553,3,6,0,2005,615,0,45,3,2006
80,0,12328,4,6,5,1976,1976,3,3,335,3,0,539,473,1012,1034,0,1034,3,6,0,1976,888,0,0,5,2010
75,60,9600,7,6,5,1917,1950,8,9,0,0,3,319,416,735,1134,924,2058,3,8,2,1950,396,0,0,4,2008
20,60,7200,11,5,7,1950,1950,1,1,0,0,4,534,246,876,988,0,988,3,6,0,1950,276,0,80,5,2007
20,93,11160,11,7,5,1968,1968,4,7,0,0,1,1065,1045,2110,2110,0,2110,3,8,1,1968,522,0,0,4,2010
120,0,3136,10,7,5,2003,2003,0,2,163,0,2,0,1405,1405,1405,0,1405,2,6,2,2003,478,148,36,3,2006
20,62,9858,4,5,6,1968,1968,3,3,0,0,4,510,354,864,874,0,874,3,5,0,1968,288,33,0,11,2009
60,0,17542,1,7,7,1974,2003,2,5,0,1,6,125,36,1192,1516,651,2167,3,9,2,1974,518,220,47,7,2007
60,60,6931,15,7,5,2003,2004,0,0,92,0,2,0,746,746,760,896,1656,3,7,2,2003,397,178,128,7,2008
50,52,6240,8,6,6,1931,1950,2,5,0,0,6,425,459,884,959,408,1367,3,6,2,1978,560,0,0,11,2007
20,91,14303,3,8,5,1994,1994,3,3,554,1,0,1314,672,1986,1987,0,1987,2,7,1,1994,691,262,36,8,2008
30,56,4060,15,5,8,1922,1950,2,5,0,0,2,0,864,864,864,0,864,2,4,0,0,0,0,96,7,2009
80,59,9587,17,7,5,2005,2005,0,0,182,1,0,655,201,856,1166,0,1166,2,5,0,2005,400,212,0,7,2008
20,65,9750,11,6,8,1969,1969,3,3,0,0,1,602,14,1054,1054,0,1054,3,6,0,1969,460,180,0,7,2008
60,0,24682,17,6,5,1999,1999,0,0,0,0,2,0,841,841,892,783,1675,3,7,1,1999,502,0,103,6,2009
20,80,9600,11,5,6,1956,1956,1,1,0,0,3,504,546,1050,1050,0,1050,2,5,0,1956,338,0,0,6,2009
50,0,11250,19,4,5,1957,1989,2,5,0,3,2,0,1104,1104,1104,684,1788,5,8,1,1957,304,120,0,11,2009
70,60,13515,8,6,6,1919,1950,2,5,0,0,2,0,764,764,1060,764,1824,3,8,2,1940,520,0,0,7,2007
120,34,4060,11,6,5,1998,1999,1,1,0,0,0,266,1139,1405,1337,0,1337,2,5,0,1998,511,144,68,8,2008
160,35,3735,5,7,5,1999,1999,1,1,218,0,0,450,241,691,713,739,1452,3,6,0,1999,506,0,34,3,2006
190,60,10120,7,7,4,1910,1950,2,5,0,0,2,0,925,925,964,925,1889,4,9,2,1960,308,0,0,1,2007
20,89,13214,16,9,5,2008,2009,9,6,0,1,2,0,2002,2002,2018,0,2018,3,10,2,2009,746,144,76,5,2010
50,0,14100,2,8,9,1935,1997,9,8,632,2,3,192,536,728,1968,1479,3447,4,11,2,1982,1014,314,12,5,2008
50,78,11344,11,5,5,1958,1958,1,1,180,0,4,460,414,874,874,650,1524,3,7,0,1958,315,0,0,7,2007
40,0,23595,19,7,6,1979,1979,7,4,0,1,0,1258,74,1332,1332,192,1524,0,4,1,1979,586,268,0,4,2010
20,0,9156,6,6,7,1968,1968,4,7,0,0,2,0,1489,1489,1489,0,1489,3,7,2,1968,462,0,0,8,2009
20,0,13526,9,5,6,1965,1965,3,4,114,0,4,560,0,935,935,0,935,3,5,0,1965,288,180,0,11,2006
80,124,11512,15,6,7,1959,2006,7,4,84,3,1,719,300,1019,1357,0,1357,2,5,2,1959,312,0,0,5,2008
50,53,5362,2,5,6,1910,2003,2,2,0,0,2,0,661,661,661,589,1250,3,8,2,1985,552,242,0,11,2007
90,95,11345,11,5,5,1948,1950,8,9,567,0,3,220,708,928,928,992,1920,4,10,0,1948,400,0,0,7,2007
60,0,12936,6,6,6,1972,1972,3,4,0,0,4,593,130,723,735,660,1395,3,6,1,1972,497,294,116,12,2009
80,0,17871,6,6,5,1967,1976,3,3,359,3,1,528,1152,1680,1724,0,1724,3,7,2,1967,480,0,0,6,2009
60,75,9473,0,8,5,2002,2002,0,0,0,0,0,804,324,1128,1128,903,2031,3,7,2,2002,577,0,211,3,2008
50,60,7500,13,4,4,1920,1950,1,1,0,0,2,0,698,698,698,430,1128,2,6,0,1980,528,30,0,4,2010
20,67,9808,0,7,5,2002,2002,0,0,110,0,0,788,785,1573,1573,0,1573,3,6,0,2002,544,0,72,3,2009
20,50,8049,16,7,5,1990,1990,3,3,54,0,1,1053,256,1309,1339,0,1339,2,6,1,1990,484,0,58,7,2006
20,61,8800,0,5,7,1977,2008,3,3,0,2,6,532,364,1040,1040,0,1040,3,5,0,1977,484,0,0,9,2009
90,94,9400,4,6,5,1971,1971,1,2,0,3,2,0,912,912,912,912,1824,4,8,0,0,0,128,0,4,2010
50,50,9638,23,6,7,1919,1990,2,2,0,0,2,0,804,804,1699,748,2447,4,10,2,1969,336,272,0,3,2010
50,50,6000,8,6,6,1939,1950,1,1,0,0,2,0,780,780,825,587,1412,4,6,2,1939,280,45,0,5,2009
20,0,9790,6,6,5,1963,1963,3,3,451,0,1,569,678,1328,1328,0,1328,3,6,2,1963,528,0,26,6,2010
20,0,36500,19,5,5,1964,1964,2,5,621,3,3,812,812,1624,1582,0,1582,4,7,0,1964,390,168,198,6,2006
120,40,5664,18,8,5,2000,2000,6,6,0,0,0,1158,343,1501,1659,0,1659,2,5,4,2000,499,212,59,10,2009
60,86,11065,10,8,5,2006,2006,0,0,788,2,2,0,1085,1085,1120,850,1970,3,8,2,2006,753,177,74,10,2006
80,0,14112,11,5,7,1964,1964,2,3,86,3,0,1014,138,1152,1152,0,1152,3,6,2,1964,484,227,0,4,2010
160,21,1680,22,5,7,1972,1972,6,6,268,0,1,231,399,630,630,672,1302,3,6,0,1972,264,185,0,2,2009
70,60,6600,7,5,4,1892,1965,2,5,0,0,2,0,994,994,1378,994,2372,4,11,0,1985,432,0,287,12,2009
60,78,10140,6,7,5,1976,1976,3,3,0,0,0,194,638,832,832,832,1664,4,8,1,1976,528,0,28,3,2006
20,60,8172,15,5,7,1955,1990,5,4,0,0,3,167,697,864,864,0,864,2,5,0,1957,572,0,0,4,2006
20,70,8400,11,5,5,1968,1968,3,3,168,3,4,1016,36,1052,1052,0,1052,3,5,0,1968,288,356,0,11,2006
20,80,8700,11,5,6,1963,1963,1,1,148,2,1,776,344,1120,1128,0,1128,3,6,0,1963,525,192,20,12,2008
180,35,3675,15,6,5,2005,2006,0,0,82,1,0,547,0,547,1072,0,1072,2,5,0,2005,525,0,44,6,2006
60,313,63887,15,10,5,2008,2008,9,8,796,1,0,5644,466,6110,4692,950,5642,3,12,2,2008,1418,214,292,1,2008
20,75,7500,11,5,7,1959,1994,4,7,0,0,6,340,0,1246,1246,0,1246,3,6,0,1959,305,218,0,5,2010
